#{"t_start": 1660582605.281665, "env_id": null}
r,l,t
28.622499,186,9985.877669
122.471726,600,10048.745706
72.714123,237,10071.949785
52.121115,104,10080.277187
53.236841,400,10152.519948
32.809771,44,10155.409508
51.532596,177,10176.178287
85.482071,400,10233.007216
142.493282,638,10306.632813
39.770481,154,10319.966516
76.482675,400,10351.417279
45.037906,277,10372.208595
29.481802,98,10380.238441
72.27809,400,10411.249887
30.000668,81,10416.739595
28.779839,159,10427.890331
101.130737,431,10509.047518
45.534576,173,10521.633235
90.727754,335,10546.328684
73.522067,341,10571.512457
41.267914,132,10580.004931
109.183149,400,10604.744545
111.768411,619,10673.772787
97.112597,241,10689.816304
71.944412,390,10724.020987
90.339303,400,10758.986819
67.527648,347,10797.659615
29.91468,71,10802.076806
178.729458,551,10863.326167
55.179014,180,10875.394214
76.547761,400,10913.417876
101.88332,400,10947.147691
79.717772,400,10986.310908
150.475352,620,11063.888286
42.708528,237,11089.041194
25.436195,42,11091.84902
38.532701,138,11100.838599
103.630327,400,11133.010613
63.315525,400,11171.064862
83.949741,444,11217.233278
79.172474,400,11253.009968
61.584642,292,11280.410374
51.611507,192,11296.957193
23.189304,114,11317.09659
10.357685,44,11319.960295
33.930392,155,11330.202884
60.270922,168,11345.571929
40.609013,308,11373.065178
106.266942,248,11392.402695
96.352361,350,11418.644909
34.307859,119,11427.306084
25.901395,105,11434.705067
77.488586,395,11480.799361
54.450011,220,11498.443986
64.841206,400,11540.308199
58.297224,296,11562.285332
92.587874,416,11678.947454
52.486925,231,11700.64842
70.844487,362,11724.770297
56.547627,227,11745.042052
45.345039,200,11768.545078
20.723724,41,11771.181574
53.965705,400,11813.947433
84.56532,379,11914.857997
32.583756,127,11926.551439
19.065709,143,11945.641803
11.225624,48,11948.717955
56.748162,400,12002.94725
100.191162,399,12049.431923
49.263479,167,12060.396261
81.729947,400,12087.554584
9.097091,29,12089.510071
27.093563,112,12097.856875
79.293681,230,12154.831832
55.160286,252,12181.25148
15.695107,49,12184.887795
34.750126,400,12217.750074
37.649025,400,12248.245728
63.371534,400,12279.66006
6.140392,32,12282.811921
1.582352,10,12283.82339
13.974234,98,12290.535953
26.384819,248,12350.588388
41.189923,196,12370.729985
4.681996,38,12373.202465
4.632545,60,12377.170433
