#{"t_start": 1660176002.0609698, "env_id": null}
r,l,t
0.082904,26,3854.255085
0.066859,20,3855.748426
0.077415,21,3857.320094
0.06789,19,3858.756197
0.067881,18,3860.147161
0.066388,17,3861.438306
0.070208,18,3862.819995
0.067945,19,3864.236089
0.069939,18,3865.596338
0.065004,18,3866.958568
0.066514,15,3868.127737
0.067656,16,3869.309507
0.066967,17,3870.610696
0.075908,15,3871.718128
0.073784,15,3872.845743
0.062743,13,3873.860765
0.066536,15,3874.973225
0.061489,14,3876.075333
0.12434,20,3878.938995
0.061528,12,3879.797203
0.062842,11,3880.591603
0.064368,12,3881.500047
0.064137,12,3882.371273
0.064511,12,3883.27613
0.064053,12,3884.129568
0.064621,13,3885.052871
0.064335,14,3886.010428
0.061194,13,3886.876136
0.061747,14,3887.863521
0.063932,14,3888.870316
0.064118,14,3889.860753
0.064621,15,3890.888989
0.065639,16,3891.996433
0.064063,15,3893.052291
0.065373,17,3894.184851
0.067625,16,3895.316145
0.068269,17,3896.47374
0.066563,18,3897.666235
0.064726,17,3898.876602
0.074013,19,3900.15147
0.069239,21,3901.605572
0.076356,20,3903.002274
0.062951,23,3904.4907
0.063254,24,3906.10701
0.073414,26,3907.809144
0.061874,24,3909.420525
0.075842,28,3911.191558
0.078575,34,3913.338643
0.072208,26,3915.063251
0.075331,29,3916.916806
0.085436,47,3919.900538
0.882876,400,4013.880944
0.514264,168,4047.231075
0.078886,41,4050.076052
0.083481,37,4052.442053
0.086952,40,4055.074811
0.114314,40,4057.705575
0.083756,35,4059.990544
0.086486,36,4062.425405
0.086432,37,4064.919626
0.083403,31,4067.010896
0.084471,31,4069.185626
0.083275,30,4071.287144
0.081854,33,4073.780171
0.079076,34,4076.135318
0.279724,37,4078.731296
0.088594,40,4081.697687
0.24468,41,4084.743904
0.266776,48,4088.283716
0.063049,42,4091.411326
0.29274,12,4092.741195
0.050917,48,4096.452327
0.086064,39,4099.225119
0.555706,60,4103.973325
2.715411,42,4111.084767
4.411246,59,4115.896708
0.182227,96,4124.206164
0.606793,71,4130.276452
3.073131,167,4141.90055
1.479501,208,4155.025739
1.871907,154,4168.186886
1.179069,400,4215.129181
0.086761,31,4219.308568
0.077315,30,4221.36506
0.083634,33,4223.566611
0.082871,30,4225.625793
0.073072,30,4227.726477
0.083334,29,4229.747935
0.078407,33,4232.032652
0.085654,31,4234.204169
0.080342,30,4236.259355
0.081708,31,4238.374905
0.076652,29,4240.373999
0.077711,32,4242.530821
0.080204,31,4244.679695
0.07904,31,4246.839517
0.081511,32,4248.988064
0.080794,35,4251.335322
