#{"t_start": 1659900230.942536, "env_id": null}
r,l,t
6.583282,30,4772.430304
16.058393,37,4775.490218
16.60098,37,4778.578094
8.988797,40,4781.857716
18.763096,163,4795.065422
11.171101,47,4799.056355
44.678949,71,4804.728783
15.141695,34,4807.568989
35.370417,49,4811.983245
18.350637,37,4815.115063
12.443512,38,4818.182967
17.693676,52,4822.293477
13.823467,45,4825.799609
0.041694,78,4832.32915
3.285921,36,4835.951464
4.464059,31,4840.487364
1.226844,30,4843.812406
0.026364,37,4847.751871
1.485989,38,4851.429039
3.914734,46,4855.906068
0.017314,37,4859.543084
5.538895,27,4862.678898
6.028158,48,4867.296733
2.410168,41,4871.159574
4.640661,46,4875.468942
9.518824,33,4878.961602
6.346929,27,4881.982839
2.314706,19,4883.84885
4.473979,56,4889.141696
9.37911,54,4894.38368
4.500766,13,4895.710133
13.130471,21,4898.178114
5.365305,25,4902.845265
3.392512,44,4908.723061
7.308809,16,4911.287635
14.057772,110,4939.369233
3.890029,21,4943.054306
6.971162,40,4950.094334
6.408204,74,4964.281823
4.676695,12,4965.912319
5.328202,53,4972.618391
1.843411,33,4977.438464
2.064442,79,4988.743475
2.785161,32,4994.942091
6.244347,37,5001.960274
4.017785,20,5005.268632
1.431678,21,5008.639821
5.674989,32,5013.955413
2.430386,30,5019.36753
3.844676,21,5023.487716
5.230381,33,5030.625707
1.864272,23,5036.573798
3.509471,28,5041.076635
7.965149,24,5044.92221
3.620134,33,5050.265868
1.925863,19,5054.00807
2.927903,26,5058.189339
4.033133,28,5062.835914
1.163659,31,5069.563644
2.311677,27,5074.81171
3.588042,17,5077.572401
0.210957,26,5081.682911
1.625569,72,5097.660104
4.104299,29,5102.430798
7.707099,37,5108.176515
4.139407,57,5116.756726
7.618621,30,5121.723958
5.383715,18,5124.450693
4.435721,100,5139.075088
6.806601,27,5143.457232
10.249639,61,5152.788774
7.959063,36,5158.533421
10.565978,39,5164.928544
13.816766,46,5171.844053
17.941467,49,5180.312587
9.042089,50,5188.072837
8.228716,66,5198.432164
13.727067,49,5205.831974
14.749136,46,5212.977217
9.634346,52,5220.603938
9.204792,60,5229.701057
3.999545,29,5234.168396
4.741773,34,5239.233185
3.501336,59,5248.430866
5.67961,43,5257.274928
4.497576,14,5260.02609
11.291748,31,5275.029212
12.90483,28,5279.588796
13.903774,44,5286.003074
10.414534,34,5291.036196
9.098789,24,5295.133407
9.23437,37,5300.951406
6.191119,35,5306.299662
12.866784,70,5316.238019
9.242614,40,5321.992428
14.953939,69,5331.949481
9.883635,111,5347.472749
7.256541,27,5351.471475
10.563281,116,5367.590739
13.602879,58,5375.775656
10.663112,104,5390.703621
18.893505,39,5396.427054
10.117287,32,5401.177894
7.321861,38,5406.619247
9.061816,45,5413.048425
9.206846,115,5430.767776
3.347698,27,5435.221278
41.15828,71,5446.338581
25.176976,50,5454.222074
6.941285,39,5460.527336
5.873003,43,5467.456462
15.245524,53,5475.939791
9.452581,71,5487.211502
8.763634,77,5499.457844
10.204914,96,5514.731249
11.900204,62,5524.644022
11.844365,52,5533.030715
7.75761,61,5542.548605
9.020334,96,5557.476509
9.010964,43,5564.329006
9.945699,54,5573.047161
12.778513,58,5590.127009
4.68603,42,5596.964503
3.14714,15,5599.755509
9.744873,92,5614.374911
11.989879,91,5628.816605
2.671806,14,5631.29386
8.898811,43,5637.97422
1.203726,27,5642.66249
1.82051,14,5645.267093
3.383561,13,5647.669331
2.04824,30,5652.558983
42.091017,159,5675.922626
34.439202,59,5684.828461
13.484523,52,5692.590078
14.171418,32,5697.796559
27.315441,125,5716.65944
4.63605,20,5719.842491
29.600838,60,5729.282005
11.510317,31,5734.331177
20.039786,39,5740.49357
19.177042,53,5752.535867
21.463262,34,5760.36066
16.319169,22,5765.456906
13.258798,24,5771.02378
19.432897,33,5779.883524
18.795932,62,5791.97294
13.921905,36,5797.649512
26.446842,34,5803.529582
13.871865,62,5813.376676
7.920868,103,5828.47642
6.820363,48,5835.806974
