#{"t_start": 1660290532.276858,"env_id": null}
r,l,t
11.678089,72,14003.633771
40.841735,79,14008.852613
18.576666,68,14013.179356
42.598734,77,14018.259947
44.74101,83,14023.643064
15.942752,58,14027.330524
18.226756,74,14039.075045
12.445137,58,14042.820557
24.904709,124,14050.804739
21.08477,70,14055.601768
56.262766,147,14070.262773
13.221346,63,14074.462561
13.353167,59,14078.826071
46.345031,92,14084.927044
19.93952,59,14088.964946
25.100853,66,14093.172554
27.070828,72,14098.339759
51.792861,90,14104.599118
28.180224,67,14109.16114
11.154127,64,14113.277303
41.394962,81,14118.326555
48.084001,87,14124.273049
22.338395,66,14128.63673
18.305148,74,14135.460912
46.511177,91,14144.586893
8.15719,56,14150.395924
20.960379,85,14159.464268
9.031377,57,14163.131391
16.008784,66,14167.811969
19.089651,66,14172.094308
13.288139,68,14176.700907
15.239861,58,14182.527556
19.337399,26,14184.647768
31.883144,82,14193.557701
12.905193,73,14200.819178
13.025637,73,14207.687319
18.023279,78,14215.188346
13.46799,63,14220.085015
20.343054,107,14233.908323
20.978671,72,14238.41601
18.874146,67,14242.85082
24.994825,82,14248.185107
17.731041,54,14251.846687
45.612586,81,14257.325139
31.49602,67,14261.838095
31.171036,76,14268.822331
21.313997,63,14272.755609
24.661293,76,14279.413666
30.818585,80,14284.739213
19.514695,60,14288.835167
18.739799,62,14293.555809
16.294334,57,14297.229953
19.421068,57,14301.810128
15.37623,55,14305.312969
11.570535,17,14306.830589
12.509447,55,14310.43024
10.300246,65,14314.583326
36.990365,100,14321.190768
15.817095,53,14324.458577
14.72675,51,14327.578727
18.798607,56,14331.486351
16.627252,58,14338.075291
11.213086,52,14341.357312
18.853041,55,14347.109452
18.817751,58,14354.384005
13.774425,52,14357.775052
15.940875,56,14361.911813
11.233211,57,14365.357043
13.412594,55,14371.822508
21.386546,62,14375.986478
50.18867,102,14388.777209
10.554585,59,14393.00362
14.573352,67,14397.348347
23.775799,91,14403.547203
13.832676,60,14407.512242
24.036448,85,14412.798427
27.247823,67,14417.063601
25.701913,69,14421.898262
54.27852,89,14427.429329
22.362812,79,14432.377079
24.659658,67,14436.54823
24.237138,107,14443.324037
19.68243,72,14447.652089
25.361052,73,14452.218902
29.748479,78,14457.034324
13.041002,68,14461.231464
15.657974,64,14465.126312
31.521858,69,14469.532078
38.121582,114,14476.712194
27.482441,71,14481.101247
19.040305,64,14485.221707
36.547444,93,14491.031303
16.260014,63,14495.846218
30.638886,73,14500.857214
16.695466,65,14505.134788
20.278321,65,14509.637368
39.881458,123,14530.136082
31.333015,87,14539.677431
17.1869,69,14547.208596
17.308926,66,14552.348678
13.050315,61,14556.558915
13.567654,64,14561.175939
16.850999,62,14565.128747
23.546427,76,14570.722353
20.914083,73,14577.299724
24.242691,74,14582.031839
14.676784,67,14586.905596
15.871934,58,14590.679168
21.907672,73,14595.178287
28.960135,86,14600.440323
26.76884,105,14607.371923
15.535829,61,14611.300725
25.759262,71,14615.966941
20.525194,70,14620.51616
14.294324,64,14624.978968
16.115353,59,14628.894299
13.463391,64,14634.293628
22.366387,63,14638.412364
16.529629,64,14643.263188
15.24817,68,14648.299269
21.931314,64,14652.934547
13.113917,63,14657.181512
11.37408,63,14661.978412
27.184791,69,14666.437087
16.852741,62,14670.68853
21.599718,70,14693.550692
14.740455,65,14697.796621
17.95986,67,14702.485389
18.303736,210,14721.132623
19.354685,62,14725.250388
19.689837,61,14730.368067
25.971449,68,14734.932009
85.272724,110,14741.985933
15.671672,61,14745.959794
34.283935,74,14750.937014
16.345511,59,14754.700917
13.801555,59,14758.603497
13.898728,56,14762.264149
16.326533,64,14766.570975
22.961073,64,14770.859766
48.979048,89,14776.452403
23.305332,69,14780.797354
17.667455,79,14785.568032
21.996528,79,14790.438765
16.912586,80,14795.313621
41.481168,94,14801.139877
39.400552,83,14806.228677
36.50531,84,14811.547976
26.783921,84,14816.77738
63.594131,103,14823.230949
39.155636,93,14833.84512
14.797007,62,14837.772157
35.868315,77,14842.456022
17.923555,75,14847.0634
11.538897,82,14852.209279
24.388635,71,14858.768907
12.542679,58,14868.202208
17.628093,66,14872.593542
20.872039,68,14880.001748
22.13135,65,14884.293463
19.871055,69,14888.509883
17.931197,58,14892.106447
22.745542,61,14895.975523
41.174965,88,14901.497251
22.884949,75,14909.86955
69.209273,100,14919.564559
21.776824,73,14927.112469
30.525477,65,14931.198006
14.802413,72,14935.982944
22.73247,62,14939.895108
27.44668,72,14944.721219
20.631684,72,14949.947181
20.27936,73,14954.55221
79.206902,125,14962.195193
20.738069,70,14966.688862
13.972626,63,14970.692104
38.964852,81,14975.696269
40.461911,83,14987.960666
39.753742,80,14993.009432
36.586672,78,14998.317712
28.891443,73,15003.339737
24.214824,71,15008.224962
19.113006,71,15012.99957
12.757046,62,15016.862275
18.022245,62,15020.824115
30.445551,79,15025.801979
42.421831,85,15031.493661
50.896608,82,15036.729437
17.658139,70,15040.897391
21.203058,75,15045.614139
26.246859,78,15050.911236
27.877532,69,15055.121801
19.40396,76,15060.295391
53.033473,110,15067.211454
27.172504,78,15072.068995
52.8064,96,15077.878653
22.014709,69,15082.244549
18.326365,65,15086.488364
14.935248,72,15090.982461
8.691769,64,15095.198412
31.095412,88,15100.857543
24.31455,76,15105.900519
11.46342,70,15110.80548
109.572564,144,15125.045077
43.906163,106,15131.660152
35.032028,92,15137.563947
67.61951,105,15144.822334
26.407486,72,15149.503178
15.767498,68,15158.410758
50.01479,129,15176.578198
19.979905,65,15180.594762
12.799504,84,15185.716745
27.439037,71,15190.010311
19.703782,68,15194.065933
11.61669,57,15197.604601
21.693192,73,15202.049293
67.5737,104,15208.843976
22.523154,66,15213.00393
11.66203,80,15218.114126
35.829714,88,15223.712714
15.782838,62,15228.223231
8.664826,86,15233.220752
18.863628,62,15237.171808
16.611973,67,15241.317873
19.527578,64,15245.716986
19.494396,58,15249.297117
16.794507,67,15253.595506
15.705888,61,15257.843733
63.271047,164,15278.654892
15.774146,59,15284.986312
14.738109,61,15290.304741
20.892692,63,15294.815469
29.806938,71,15299.309633
25.163175,73,15304.182239
16.483625,59,15307.979248
58.042782,92,15313.721672
37.140673,75,15318.313399
19.372316,97,15324.284303
17.817047,81,15329.380618
20.15169,72,15333.894543
21.609869,78,15346.513187
19.819377,68,15350.637322
47.318378,83,15356.132199
21.02916,66,15360.201393
21.265242,66,15364.299862
29.039702,85,15369.79718
51.406238,98,15377.553741
24.626134,98,15383.561861
17.510392,59,15387.195271
31.717192,75,15391.890927
21.46509,70,15396.347266
29.679471,73,15401.085335
41.414822,82,15406.043765
65.00119,136,15419.077572
15.293761,61,15422.969238
47.028976,89,15436.391473
27.939883,82,15441.553404
35.669171,77,15446.693605
38.663023,81,15452.071517
13.391708,67,15456.362144
32.640973,73,15461.257411
14.394536,60,15465.314581
11.652695,67,15469.6105
42.764308,92,15475.539069
62.457429,92,15481.79518
20.426754,64,15486.006304
24.899422,70,15490.47824
13.080369,57,15493.876951
11.898044,54,15497.08294
14.10874,58,15500.678274
15.545763,57,15504.384744
17.072102,61,15508.410659
26.732339,67,15512.732372
13.984977,59,15516.592432
12.64078,61,15520.470276
19.551534,59,15524.205339
17.253163,69,15529.161928
15.591158,64,15533.387583
19.125942,57,15537.000915
20.408752,65,15541.161077
24.148394,64,15545.299201
24.829306,67,15549.550623
65.156215,108,15562.539357
39.520387,73,15567.248318
119.680601,137,15576.243109
24.886833,69,15580.679106
24.578136,65,15584.77926
19.66891,71,15589.204073
16.886125,59,15593.063655
60.069154,94,15599.034844
20.808306,66,15603.125386
20.001427,63,15607.256341
15.184386,54,15610.662483
13.105305,62,15614.745731
13.834326,63,15618.471311
17.661568,67,15625.113795
20.412892,61,15630.8452
29.954925,68,15637.449863
31.736973,76,15645.437033
14.160006,61,15650.015272
18.219168,60,15654.511149
10.915887,55,15658.153162
45.987699,76,15662.993057
32.810624,93,15668.839416
44.823946,101,15675.38945
18.71709,56,15679.089432
61.326605,97,15685.531257
41.28952,75,15690.150276
16.566455,61,15694.141056
26.339454,158,15709.116384
27.09502,69,15713.983856
24.090321,66,15718.258137
19.22581,64,15722.46761
14.285524,66,15726.747715
40.994329,98,15733.064153
62.359339,119,15740.531085
43.027827,77,15745.462576
15.09966,84,15750.598647
41.472719,84,15756.252204
16.72574,77,15761.184568
34.753865,92,15767.036836
17.617534,69,15771.619813
13.927957,64,15776.03437
32.82907,73,15780.906374
21.326417,67,15785.912127
23.359641,61,15789.895879
24.869581,73,15794.727244
21.440149,67,15799.3344
14.825426,66,15804.119331
20.099231,80,15809.142209
18.644458,73,15813.623781
13.633234,151,15822.507541
34.177691,74,15827.298684
18.711362,64,15831.222094
31.143889,76,15841.490681
15.592212,61,15845.312786
24.651825,67,15850.857914
31.642228,66,15855.173179
12.489707,57,15858.772011
18.323231,64,15862.86564
22.623548,82,15868.179653
16.573515,57,15871.787737
19.54213,64,15876.287046
18.44342,60,15880.041334
40.728856,83,15885.380254
20.142834,65,15889.692935
19.847582,60,15893.57573
15.099586,62,15897.655339
16.190254,145,15906.148856
17.93977,58,15909.954031
22.817527,61,15914.14834
30.999087,72,15918.779639
21.46279,77,15923.832969
19.44332,65,15928.264471
14.087274,61,15932.197145
19.528737,65,15936.432707
13.71051,59,15940.252728
21.802405,74,15944.891794
35.903295,88,15951.174927
15.212575,59,15955.941369
21.521624,63,15960.679296
63.001356,93,15966.886219
63.127431,139,15986.278914
26.069733,64,15992.608334
30.713902,72,15999.74921
12.230162,61,16003.727089
15.279262,64,16007.883959
21.37678,66,16012.267714
27.268445,68,16016.619122
26.807491,82,16021.969823
20.17318,71,16026.606517
24.891727,70,16031.045449
28.754942,74,16036.205481
19.51128,81,16041.249771
10.017886,56,16044.84223
18.209364,68,16049.150921
20.530076,66,16053.335754
11.352739,61,16057.067383
36.252966,89,16062.64362
70.818585,98,16068.730339
62.686693,94,16074.637505
23.655564,75,16079.485903
22.024631,71,16084.043619
10.08989,53,16087.411867
26.974475,69,16091.839232
24.060804,68,16096.151546
28.937028,69,16100.749029
16.895569,63,16104.799091
18.444549,64,16108.930059
25.907881,70,16113.515289
31.810862,85,16125.08529
42.49819,78,16130.048184
22.164859,70,16134.402017
13.982142,59,16138.340678
41.297364,91,16144.366554
35.764782,76,16149.329873
15.755494,61,16153.684342
26.154424,79,16158.627733
31.451529,83,16164.002513
70.812857,127,16172.137937
25.439597,71,16178.664395
30.258138,75,16183.42961
26.592781,70,16187.935079
18.728777,60,16191.836112
20.448959,67,16196.231054
45.728674,77,16201.294987
24.689936,69,16205.685609
26.917994,77,16210.679807
14.145515,58,16215.129658
17.237612,55,16218.655281
76.809017,120,16226.788839
23.801632,85,16232.232313
32.720756,76,16236.971207
31.153014,78,16242.031108
53.913719,96,16249.747534
57.320066,130,16264.470069
35.475454,73,16269.150154
33.28887,80,16274.442686
16.159964,82,16279.717153
35.323441,84,16293.211853
45.004755,89,16298.690766
62.846089,96,16304.896562
16.234746,66,16309.050195
31.938851,78,16314.09325
39.126568,81,16319.340562
