#{"t_start": 1660485200.6356895, "env_id": null}
r,l,t
13.511006,53,4318.08455
8.606004,43,4320.583024
10.065877,44,4323.123781
11.090433,44,4325.782485
10.707089,46,4328.486237
9.694862,44,4331.090586
11.493714,46,4333.785332
9.579191,45,4336.438998
9.552468,44,4339.025146
12.370933,46,4341.679818
11.629601,44,4344.31116
16.179828,50,4347.2905
10.513447,48,4350.207282
14.04353,49,4353.045541
10.40246,43,4355.542835
9.240019,43,4358.059357
13.76176,55,4361.31673
12.423681,47,4364.026446
9.46184,45,4366.710566
13.82672,50,4369.690418
10.42893,46,4372.428528
15.93848,50,4375.332323
14.900117,49,4378.203408
22.941102,95,4383.687058
8.957828,44,4386.285434
14.973178,50,4389.202591
14.483578,51,4392.209001
16.444199,50,4395.208075
19.654313,58,4398.788672
15.153028,48,4401.735223
54.39221,95,4407.26852
22.578509,68,4411.245447
22.267344,83,4419.06503
30.770471,85,4424.113352
13.189183,72,4428.544704
23.105903,57,4432.034694
13.187854,50,4435.1524
20.323033,54,4438.644125
18.96611,49,4441.74081
29.36588,81,4447.118255
43.694178,200,4461.647352
11.505939,48,4464.981117
12.656951,67,4469.348046
10.806174,59,4473.15216
24.203303,60,4477.350084
12.37775,72,4482.603987
6.76481,39,4489.002269
24.810496,28,4492.324771
20.232443,47,4497.398166
3.129245,39,4501.514643
8.941944,43,4506.207888
9.115776,34,4509.502624
13.812056,60,4513.464442
19.195754,73,4518.34571
9.190355,73,4522.920913
18.216462,26,4524.80929
7.060611,38,4527.28065
4.812222,27,4529.37588
5.062892,38,4531.874082
25.844315,32,4533.968471
7.521838,39,4536.647703
5.755034,36,4539.324706
26.000735,59,4543.495343
3.654287,37,4546.335766
5.796898,39,4549.404202
12.338341,43,4552.897242
5.00246,39,4556.590229
10.886856,56,4560.879941
31.686197,51,4564.615866
18.711325,66,4574.853447
15.264346,33,4577.324113
13.606971,59,4581.176223
19.671199,59,4584.853183
27.144339,78,4589.938905
9.557155,74,4594.655916
12.643968,43,4597.311559
11.861499,50,4600.261221
23.552004,53,4603.558994
20.096007,52,4606.749374
