#{"t_start": 1660651925.987635, "env_id": null}
r,l,t
11.634341,61,21523.456793
8.512424,55,21527.875661
8.208939,68,21532.154106
8.681826,62,21536.131562
9.862343,54,21540.65134
12.988844,87,21547.151731
11.959268,98,21555.102598
15.096025,72,21560.595541
12.851506,102,21567.648672
12.011058,97,21574.918487
21.36523,82,21580.879905
21.410992,121,21588.857423
13.370746,83,21595.571475
11.601583,96,21603.286926
16.779331,71,21609.453675
19.738381,47,21612.469321
13.170606,78,21617.462105
18.504425,99,21623.952922
17.743089,73,21629.632365
28.335829,68,21634.537274
10.376941,51,21638.545992
15.951857,78,21644.153374
15.859396,49,21647.376337
14.596635,37,21650.045014
17.489735,61,21659.105681
28.83693,107,21667.386698
10.962576,80,21673.196331
10.178561,93,21679.887672
17.54504,76,21684.995562
20.414605,233,21700.088204
12.85342,273,21718.17732
21.679057,66,21722.28463
17.706408,97,21731.407563
20.507363,57,21736.750675
27.48268,60,21742.65136
32.44779,86,21748.884035
50.192488,400,21813.852936
22.411345,101,21824.59182
75.350597,617,21950.257989
26.284465,400,22012.179906
17.004299,400,22080.63074
26.362592,400,22158.316937
38.430465,400,22206.685488
21.019304,101,22218.055656
21.14882,127,22229.083306
23.460761,154,22241.47959
77.90908,295,22266.981433
12.121132,146,22276.272872
21.47997,148,22287.086937
28.033846,61,22292.202723
32.436015,264,22324.672799
18.389744,75,22329.742731
17.80007,118,22339.318246
5.724603,96,22345.836186
10.168169,128,22354.549841
16.547964,145,22365.344433
27.268239,248,22394.395478
15.538557,400,22429.347998
30.305241,286,22459.580308
26.341133,167,22473.910949
17.388653,145,22485.443041
15.108165,400,22510.82864
21.773544,48,22513.729136
14.06326,112,22520.565245
22.27219,67,22524.721671
16.86575,110,22531.591427
61.539874,321,22588.516766
10.887719,263,22610.00986
11.302189,373,22647.033053
5.869497,147,22658.572514
10.305293,147,22671.59596
7.275373,129,22682.667615
7.609392,43,22685.975813
6.523945,43,22689.322741
4.555243,43,22692.499035
4.289687,61,22697.400293
2.020763,49,22701.273845
1.818868,46,22704.775336
2.502446,40,22707.65416
13.429844,121,22721.158984
3.027983,34,22723.635424
4.0331,41,22726.577394
3.625162,43,22729.867628
2.425831,42,22732.86059
3.147967,44,22736.053773
5.249475,35,22738.233661
4.036233,38,22740.837614
4.174683,32,22742.890119
6.845299,71,22753.155783
7.485463,33,22755.277557
17.004701,139,22771.809234
3.431089,51,22775.609492
5.651196,39,22778.362871
5.612757,43,22781.330022
4.259273,52,22785.372804
5.955351,33,22787.701361
18.219488,162,22805.667482
3.74593,44,22808.794822
3.718536,46,22812.141481
5.564569,60,22817.497958
10.444496,47,22820.952197
3.749787,33,22822.955248
5.257453,32,22825.058411
12.502592,175,22847.732116
3.290635,42,22852.117197
5.100243,44,22856.662715
4.705017,58,22862.698634
17.521667,168,22882.04036
12.210588,144,22895.853011
21.085959,305,22927.475676
19.701527,71,22932.905131
21.800053,100,22943.569421
21.891111,81,22953.173837
10.289097,38,22955.699153
12.07455,242,22998.133795
33.700949,264,23028.664216
40.365197,362,23087.346775
36.855539,400,23168.091137
21.905228,400,23232.370746
63.798128,293,23261.846426
7.570225,37,23264.183309
46.83719,400,23325.821996
32.349733,202,23340.946211
26.578087,300,23393.84081
37.813047,400,23464.23477
25.40097,400,23538.253663
20.124984,46,23541.159253
26.401183,46,23544.12376
22.294285,70,23548.830733
23.017913,140,23597.631946
11.840053,83,23606.993956
15.28864,90,23614.504764
15.208839,177,23626.486142
14.508076,64,23631.389627
21.030313,224,23646.143818
13.132033,45,23649.033144
17.422351,61,23652.874235
14.752722,51,23656.130999
15.365818,69,23660.41254
16.142176,60,23664.064976
15.284671,51,23667.15973
12.719338,61,23670.903513
11.157722,66,23674.935276
11.364161,66,23679.077402
18.233992,60,23682.856426
17.253708,200,23695.650943
24.342201,70,23700.086971
15.313589,65,23704.10179
19.510443,85,23709.75155
18.931643,53,23713.575352
30.27958,175,23727.229261
47.39852,129,23747.114766
18.75359,68,23751.351469
21.315631,295,23791.412405
25.431585,258,23829.699441
38.532229,400,23905.946895
40.384401,392,23970.333346
57.189477,144,23980.985705
12.007579,56,23984.261552
14.529393,44,23986.876536
12.492324,102,23993.401652
19.122082,42,23996.126298
14.592169,39,23998.680755
16.976926,54,24002.067626
28.53181,60,24010.719263
15.004744,47,24013.873676
21.600322,81,24018.802257
17.531757,111,24026.156831
26.473288,114,24033.690269
24.397824,90,24039.455241
13.575656,400,24064.756518
17.71249,54,24068.301326
17.042698,58,24072.946895
16.090222,54,24077.909627
20.192195,65,24084.126115
18.797156,61,24089.75732
14.094532,156,24100.348732
13.260031,175,24111.991861
22.987788,297,24131.294545
14.029133,98,24137.422426
21.548064,134,24149.463455
14.624214,37,24151.737428
14.181133,40,24154.3496
15.885256,52,24157.529438
21.550012,44,24160.121644
21.266789,81,24164.994147
15.030749,66,24169.084036
23.674688,67,24173.289268
14.059281,57,24176.749215
39.22859,291,24217.152541
30.751286,400,24287.763935
26.339651,400,24314.157536
27.557561,263,24331.442182
55.54946,266,24407.494032
33.231625,270,24444.515134
28.224259,215,24459.348476
33.416402,193,24472.246172
33.62946,400,24523.487598
29.745382,89,24530.421733
16.680393,82,24536.091581
15.277253,116,24543.571862
12.467482,114,24550.413713
25.382748,109,24556.931372
12.585593,75,24561.534369
17.299947,75,24566.111285
32.840422,237,24590.49894
19.628856,84,24598.264832
13.096427,67,24604.126246
20.701057,70,24608.414549
13.264142,37,24610.838002
21.827205,46,24613.716497
16.866868,52,24616.939844
12.366688,35,24619.019092
14.666244,63,24622.95726
9.888978,67,24627.152166
18.670512,54,24630.516306
18.310416,168,24640.67037
17.286241,96,24646.665674
45.048242,111,24654.552715
23.942771,126,24664.536342
18.244264,289,24683.368633
15.715645,56,24687.836036
25.991901,250,24703.4461
9.681002,38,24705.66833
13.64476,72,24710.056433
17.794566,50,24712.977078
33.147893,173,24730.207065
14.298884,94,24736.555696
20.075894,62,24740.474095
10.331318,56,24743.828153
24.42325,57,24747.375389
17.612798,41,24749.859371
12.585943,42,24752.41865
15.836599,69,24756.626593
14.815108,36,24758.846174
18.005966,54,24762.145938
11.58719,64,24766.115735
33.843444,258,24782.264613
19.714243,61,24785.897161
20.607009,97,24791.687902
14.804478,80,24796.551436
60.138219,92,24801.823388
18.243059,57,24805.171832
17.681653,106,24811.982541
18.432952,48,24814.681279
17.799085,44,24817.37734
31.349725,60,24821.113345
25.506091,69,24825.263242
13.861482,64,24829.089176
24.778353,69,24833.411145
18.322446,59,24836.915501
28.917865,85,24844.430764
60.732347,162,24867.130124
19.161243,231,24884.459837
23.474015,45,24887.456117
30.964765,130,24894.966942
11.37718,55,24898.110845
39.725567,112,24904.411806
20.140576,98,24910.007752
22.417689,63,24913.829034
12.137462,44,24916.503805
28.406507,121,24924.048516
28.051086,281,24948.054157
11.973419,203,24960.330325
13.698136,79,24964.909638
12.544563,46,24967.627827
16.261469,57,24971.072165
18.002171,93,24976.46219
13.40367,60,24979.955386
10.455664,47,24982.877126
13.527172,90,24988.441792
30.309239,224,25031.247542
17.450156,63,25035.232405
15.842409,71,25039.398972
12.128397,295,25057.471719
14.568981,57,25061.109576
11.834649,38,25063.4461
12.030473,35,25065.631366
43.97253,232,25082.518315
8.141285,100,25088.977355
10.89985,41,25091.953866
19.439603,95,25097.840636
23.586486,64,25102.084831
21.360073,118,25109.681303
29.458091,63,25113.590364
21.44847,79,25118.519899
13.200246,400,25142.118334
35.499281,184,25158.354862
23.300649,104,25166.745609
30.20451,150,25180.582073
22.144843,156,25193.1534
27.007536,283,25219.050735
22.650197,378,25254.366201
33.02961,211,25269.327579
31.868311,120,25278.103896
12.846241,101,25283.907767
14.243063,59,25287.394151
11.035338,38,25289.791687
12.539844,45,25292.838958
10.103093,70,25297.055272
9.60288,53,25300.291705
6.634047,89,25305.886557
17.329119,139,25324.76159
9.089959,182,25340.350187
15.722097,49,25343.371659
10.786346,58,25346.924902
8.641626,56,25350.79469
24.416861,74,25355.275277
17.51465,43,25358.057805
11.192849,48,25360.960478
10.139124,37,25363.241565
40.312242,129,25376.350471
5.484089,40,25379.680438
3.897925,58,25383.974419
6.883675,52,25387.934446
4.861297,52,25391.83053
4.292248,71,25397.798163
4.441966,62,25402.496468
4.870984,38,25405.22929
6.578529,44,25408.371451
6.565558,37,25410.901321
6.930349,39,25413.547758
5.588934,32,25415.617537
5.689279,32,25417.668283
6.350198,33,25419.834707
7.373262,33,25421.949583
10.534596,39,25424.60482
9.190781,37,25426.992301
7.909456,43,25430.351585
7.058493,31,25432.447962
4.125795,32,25434.634353
9.119467,34,25437.074968
4.487274,31,25439.038656
6.492726,31,25441.211766
5.250999,32,25443.259725
6.054023,32,25445.512116
4.501116,29,25447.33993
5.939907,34,25449.658021
7.285471,34,25451.92836
5.071558,33,25454.085567
5.421971,47,25457.308417
7.946758,45,25461.097526
6.310766,31,25463.210037
18.364545,62,25470.329216
8.153127,34,25472.577421
7.425131,44,25475.803981
5.33443,40,25478.601406
8.111512,39,25481.30481
7.526105,36,25483.791292
7.87116,34,25486.064862
9.153237,34,25488.303815
10.190055,36,25490.64621
7.343035,33,25492.813881
7.12348,33,25494.982817
7.768828,33,25497.070333
11.618299,35,25499.339838
5.795543,40,25502.093241
7.651113,34,25504.288726
6.457011,32,25506.318918
11.12272,34,25508.473168
8.975513,34,25510.600427
6.49156,33,25512.849901
7.976239,33,25514.913842
8.982342,33,25517.009726
9.267391,33,25519.105488
12.89762,36,25521.63708
4.137235,28,25523.557511
5.073637,30,25525.642011
8.224799,35,25527.902348
6.598175,32,25530.129535
15.072359,175,25552.304763
5.773325,29,25554.18701
5.167592,31,25556.319228
8.503249,33,25558.38796
17.212776,191,25581.780222
7.906191,34,25584.059679
9.581581,36,25586.383723
5.439067,32,25588.598477
14.733124,209,25615.422961
8.956019,33,25617.789045
3.966185,30,25619.955779
19.423911,167,25642.337156
6.933254,32,25644.67915
27.269818,69,25690.707746
17.925344,201,25715.560055
17.130695,270,25750.014973
17.994372,400,25802.689156
37.068166,256,25843.868899
8.551781,89,25851.868571
5.808097,76,25857.604953
11.469253,333,25880.343388
30.498128,399,25911.400457
16.576878,40,25914.030031
