#{"t_start": 1660310506.654374, "env_id": null}
r,l,t
2.721601,32,3762.539591
2.676132,34,3766.432413
3.926308,50,3771.312928
3.02798,36,3773.991907
9.526745,53,3777.94121
6.336755,41,3781.176383
10.272806,63,3786.157605
3.056944,31,3788.6875
2.300292,25,3790.681841
2.999136,27,3792.963087
3.424195,24,3795.116461
3.537646,23,3797.263659
2.526968,25,3799.48353
1.746346,21,3801.301777
1.891907,21,3803.068823
1.366167,19,3804.526093
0.832273,16,3805.753191
1.149457,16,3807.089603
1.035202,16,3808.406435
1.282344,16,3809.797588
0.673995,16,3811.041947
0.949826,16,3812.34851
0.901531,17,3813.649064
0.724852,15,3814.800528
1.185819,17,3816.200289
0.988593,16,3817.53014
0.986848,17,3818.874925
1.854747,17,3820.479
1.276444,16,3821.882471
1.162603,18,3823.325994
0.876848,16,3824.48006
0.896339,16,3825.636956
0.994014,17,3826.896193
1.072485,17,3828.17067
1.050479,18,3829.519586
1.084279,18,3830.837254
1.132455,18,3832.198905
1.326268,20,3833.641778
1.408345,20,3835.044591
1.541765,21,3836.470387
1.607846,21,3837.887501
1.634008,21,3839.254978
1.664787,22,3840.716072
1.70949,22,3842.13102
1.735283,22,3843.546181
1.695954,21,3844.939976
1.702427,22,3846.406298
1.49467,21,3847.838681
1.687262,22,3849.235138
1.727536,22,3850.698748
1.571465,22,3852.176214
1.713259,22,3853.663988
2.093592,22,3855.080122
1.591567,22,3856.5929
1.757413,22,3858.05812
1.713035,22,3859.555205
1.821086,23,3861.123417
1.850461,23,3862.696023
1.778278,23,3864.24742
1.860944,26,3866.049323
4.354108,46,3869.3552
7.438767,49,3873.22824
3.085139,20,3874.75429
8.625111,38,3877.428241
6.552321,26,3879.469805
5.296214,21,3881.206252
8.533508,43,3884.838471
9.278472,36,3887.675249
12.234089,75,3897.890668
21.805889,243,3924.520594
12.298819,67,3929.662238
13.213406,81,3935.483294
13.291956,90,3942.592287
14.085255,135,3957.961277
8.203168,125,3972.913945
15.518812,137,3985.68048
12.328837,109,3996.624122
7.911001,102,4008.15792
10.686253,120,4021.159361
3.443511,20,4023.514193
3.200598,25,4026.198997
3.273644,46,4030.803703
4.018911,30,4032.83774
27.331505,101,4043.316088
7.097779,46,4049.652387
7.066043,45,4055.195158
1.70049,10,4056.277456
6.969864,63,4066.206884
15.40879,400,4160.076403
4.397369,60,4166.584703
7.908988,102,4184.264851
1.993515,22,4215.557462
5.325928,131,4244.048312
3.166705,17,4245.951648
4.281013,28,4249.265355
3.021038,14,4251.548311
3.83116,15,4252.849364
5.20656,17,4254.444698
4.57757,22,4256.195323
3.591516,19,4257.712262
4.826835,16,4259.134268
4.272022,20,4260.572303
3.779367,15,4261.836454
5.098465,20,4263.52225
6.478342,20,4265.051571
4.961715,38,4268.072655
5.074911,18,4269.408128
6.293082,22,4270.997673
4.492038,18,4272.479159
4.557209,21,4274.209611
3.751088,18,4275.577254
4.253225,26,4277.381351
5.445737,22,4279.136142
4.139158,12,4280.176109
6.150355,27,4282.203898
8.355022,23,4283.882859
4.189327,22,4285.639209
3.974643,16,4287.369601
6.133576,30,4289.98977
5.180079,19,4291.566661
6.155406,22,4293.581378
4.613291,23,4295.81836
4.44541,15,4297.17063
12.304451,28,4299.604393
4.245775,23,4301.408544
4.888892,42,4304.417564
3.590556,41,4306.993521
3.592855,35,4309.193153
5.92025,32,4311.355151
3.262234,50,4314.334836
